price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city
460000,4,1.75,1750,1.5,0,0,5,1050,700,1926,0,Seattle
224500,4,1,1430,1.5,0,0,4,1430,0,1983,0,Auburn
254000,3,2.5,1850,2,0,0,3,1850,0,2003,0,Covington
255000,2,1,960,1,0,0,4,960,0,1984,0,Vashon
610000,3,3,2480,1,0,0,4,1620,860,1976,1992,Woodinville
920000,4,3,3750,2,0,0,3,3750,0,1976,0,Sammamish
402500,4,2.5,2600,2,0,0,3,2600,0,1988,2000,Federal Way
280950,3,1.75,1390,1,0,3,4,840,550,1912,1989,Renton
604000,4,2.5,2260,2,0,0,3,2260,0,1989,0,Issaquah
565000,4,2.25,2470,2,0,0,3,2470,0,1984,0,Lake Forest Park
255000,2,1,810,1,0,0,1,810,0,1928,0,Seattle
445000,4,2,1650,1,0,0,5,1000,650,1959,0,Seattle
2400000,3,2.25,3000,1.5,1,4,3,3000,0,2001,0,Sammamish
195000,2,1,720,1,0,0,3,720,0,1950,2005,Seattle
275000,3,1.5,1390,1,0,0,3,1390,0,1922,2013,Fall City
387000,3,2.25,1445,2,0,0,3,1300,145,2003,0,Issaquah
490000,2,1,1840,1.5,0,0,4,1130,710,1910,0,Seattle
505000,3,2.5,2100,2,0,2,3,2100,0,1999,0,Snoqualmie
303500,3,1.5,1060,1,0,0,4,1060,0,1973,0,Kirkland
270000,3,1.5,1500,1,0,0,5,1500,0,1953,0,Seattle
323000,4,2.75,1970,1,0,0,3,1170,800,1977,2004,Renton
382000,3,3.25,1410,3,0,0,3,1410,0,2005,0,Seattle
1370000,4,2.75,3720,1,0,4,5,1960,1760,1962,0,Bellevue
280000,4,2,2190,1,0,0,4,1180,1010,1977,0,Auburn
260000,3,2,1920,1,0,0,4,1510,410,1969,0,Federal Way
201500,3,1,1160,1,0,0,4,1160,0,1959,0,Kent
1157200,4,4.25,5860,2,0,0,4,4910,950,1996,0,Woodinville
536500,4,1.75,2000,1.5,0,0,5,1450,550,1926,0,Seattle
248000,4,3,2163,2,0,0,3,2163,0,2006,0,Algona
532000,5,3,3480,1,0,0,4,2340,1140,1976,1992,Issaquah
580000,4,2.5,2840,2,0,0,3,2840,0,1998,2006,Kenmore
463000,2,1,1150,1,0,0,4,1150,0,1905,0,Seattle
742500,4,2.75,3100,2,0,0,3,2000,1100,1919,1996,Seattle
260000,3,2.5,1420,1,0,0,4,1020,400,1963,0,Kent
590000,4,2.25,2430,1,0,0,3,2430,0,1993,0,Woodinville
312000,4,2.25,1930,1,0,0,3,1430,500,1984,0,Kent
566000,3,2.25,1660,1,0,0,4,1370,290,1980,0,Redmond
511555,3,2,1400,1,0,0,4,1400,0,1963,0,Bellevue
583000,4,2.5,2660,2,0,0,3,2660,0,2001,0,Redmond
290000,4,2.5,2000,1,0,0,4,1200,800,1968,0,Auburn
311100,4,2.25,2130,1,0,0,4,1380,750,1977,0,Renton
325000,3,2.25,1352,3,0,0,3,1352,0,2007,0,Seattle
491300,3,1.75,1750,1,0,1,4,1300,450,1987,0,Sammamish
315000,5,1.75,2320,1,0,0,4,1160,1160,1956,0,Burien
360000,2,1,1420,1,0,0,3,1180,240,1956,2001,Renton
330000,4,2.5,1940,2,0,0,3,1940,0,2003,0,Renton
481450,3,2,1410,1,0,0,3,1410,0,1940,1996,Seattle
234950,3,1,1360,1,0,0,3,1360,0,1977,2004,Black Diamond
251000,3,1.75,1220,1,0,0,3,1220,0,1962,2003,North Bend
782000,4,2.5,2830,2,0,0,3,1980,850,1979,2014,Bellevue
833000,4,2.75,3780,2,0,0,3,3780,0,1999,0,Sammamish
542500,4,2.5,2330,2,0,0,4,2330,0,1978,2000,Bellevue
851000,3,2.5,3560,2,0,0,3,3560,0,1987,2000,Redmond
325000,4,1.5,1470,1,0,0,3,1470,0,1976,0,Ravensdale
415000,4,2.25,3060,2,0,0,3,3060,0,1992,0,Ravensdale
252500,3,1,1030,1,0,0,3,880,150,1947,2012,Seattle
465000,4,2.5,1930,1,0,0,4,1930,0,1968,0,Federal Way
336900,3,1.75,1780,1,0,0,4,1780,0,1979,0,Duvall
225000,3,2.5,2000,2,0,0,4,2000,0,1992,0,Maple Valley
270000,3,2,1690,1,0,0,4,1690,0,1969,0,Renton
1702500,5,4.5,5190,2,0,2,3,3390,1800,1987,2000,Mercer Island
536000,3,1.75,1300,1.5,0,0,3,1300,0,1925,1992,Seattle
585000,4,3.25,2400,2,0,0,4,2400,0,1982,2011,Woodinville
445000,2,2,1150,1,0,0,3,860,290,1940,1996,Seattle
320000,4,2.25,2310,2,0,0,3,2310,0,1980,0,Renton
769900,4,3.5,2730,2,0,0,3,2400,330,2006,0,Seattle
557000,4,2.5,2840,2,0,0,3,2840,0,2012,1912,Kenmore
212000,2,1.5,1020,2,0,0,3,1020,0,2004,2003,Seattle
376000,3,2,1340,3,0,0,3,1340,0,2008,0,Seattle
800000,4,3.25,3540,2,0,0,3,3540,0,2007,0,Carnation
2238888,5,6.5,7270,2,0,0,3,6420,850,2010,0,Issaquah
324000,3,2.25,998,2,0,0,3,798,200,2007,0,Seattle
549900,5,2.75,3060,1,0,0,5,1600,1460,1979,0,Seattle
320000,3,2.5,2130,2,0,0,3,2130,0,2003,0,Maple Valley
875000,4,2,2520,1,0,0,3,1400,1120,1921,2007,Seattle
265000,4,1,1940,1,0,0,3,1080,860,1962,2003,Kent
394950,3,2.5,1350,3,0,0,3,1270,80,2006,0,Seattle
842500,4,2.5,2160,2.5,0,0,4,2160,0,1902,0,Seattle
368000,3,2.5,1370,2,0,0,3,1010,360,2007,0,Seattle
1225000,4,4.5,5420,1,0,0,3,3890,1530,2001,0,Redmond
885000,4,2.5,2830,2,0,0,3,2830,0,1995,0,Seattle
453246,3,2.5,2010,2,0,0,3,1390,620,2014,0,Issaquah
927000,4,2.75,3300,2,0,0,3,3300,0,1953,0,Clyde Hill
490000,2,2.5,1230,2,0,0,3,870,360,2004,2003,Seattle
341000,3,1.5,1720,1.5,0,0,4,1720,0,1952,0,Shoreline
235000,1,1,810,1,0,0,5,810,0,1941,0,Seattle
1200000,3,1.75,1560,1.5,1,4,4,1560,0,1928,0,Mercer Island
560000,3,2,2560,1,0,0,3,2560,0,1986,0,Auburn
900000,4,3.25,4700,2,0,0,3,3420,1280,1978,0,Bellevue
255000,2,1,1220,1,0,0,3,770,450,1910,2006,Seattle
1575000,5,2.75,3650,1,0,0,4,2360,1290,1975,0,Bellevue
876650,3,3.25,2170,1.5,0,0,5,1650,520,1928,1970,Mercer Island
540000,4,2.25,2540,1,0,0,3,1450,1090,1990,2009,Duvall
350000,2,1,910,1.5,0,0,4,910,0,1906,1990,Seattle
750000,4,2.5,2980,2,0,0,3,2890,90,2000,0,Bellevue
582000,4,1.75,2120,1,0,1,3,1190,930,1951,1994,Seattle
1315000,4,3.5,3460,2,0,0,3,2560,900,2004,2003,Seattle
372500,5,3,2480,1,0,0,3,1300,1180,2004,2003,Seattle
410000,3,2.25,2200,2,0,0,3,2200,0,1987,2000,Maple Valley
360000,4,2,1730,1,0,0,5,1010,720,1943,0,Seattle
1015000,3,2.5,2920,1,0,4,4,1800,1120,1954,1983,Seattle
225000,3,1,990,1,0,0,4,990,0,1966,0,Renton
647000,4,2.5,3040,2,0,0,3,3040,0,1999,0,Sammamish
950000,5,3,4530,1.5,0,0,4,3200,1330,2003,0,Woodinville
185000,3,1.5,1370,1,0,0,4,1370,0,1961,2001,Auburn
335000,3,2.5,1940,2,0,0,3,1940,0,2004,2003,Renton
210000,3,2.5,1040,2,0,0,3,720,320,2004,2003,Seattle
522000,4,2.25,1800,1,0,0,4,1360,440,1980,0,Kirkland
770000,3,1.75,1720,1,0,0,3,1720,0,1954,2014,Seattle
499950,3,1,980,1,0,0,3,760,220,1941,1994,Seattle
751000,4,2.5,3110,2,0,0,3,3110,0,2004,2003,Redmond
330000,5,3,2100,1,0,0,3,1250,850,2013,1923,Burien
465000,3,1.5,2020,1,0,0,4,1190,830,1956,0,Kirkland
850000,4,1.75,2350,1,0,0,4,2350,0,1961,2001,Mercer Island
947500,4,2.25,3290,1.5,0,0,4,3290,0,1968,0,Mercer Island
302000,5,2.25,2180,2,0,0,3,2180,0,1986,0,Maple Valley
500000,2,2.25,1290,3,0,0,3,1290,0,2007,0,Seattle
201000,3,1,1460,1,0,0,4,1460,0,1969,0,Kent
265000,2,1,1290,2,0,0,3,1290,0,2008,0,Redmond
870300,4,2.5,2350,1.5,0,0,4,1690,660,1910,0,Seattle
339000,3,1,1080,1,0,0,4,1080,0,1955,2009,Shoreline
690000,4,2.5,2670,2,0,0,4,2670,0,1989,0,Issaquah
788000,4,3.25,3680,2,0,0,3,2840,840,2003,0,Issaquah
315275,3,1.75,1440,1,0,0,3,960,480,1951,1994,Seattle
505000,4,1.75,1940,1,0,0,5,1030,910,1922,1956,Seattle
368000,3,1,1280,1,0,0,3,1280,0,1968,1997,Woodinville
947500,3,2.75,2980,1.5,1,2,5,2180,800,1917,0,Burien
156000,3,1,970,1,0,0,3,970,0,1959,1989,Federal Way
610000,4,3,2110,1.5,0,2,4,1640,470,1930,0,Seattle
420000,2,2.5,1480,3,0,0,3,1480,0,2009,0,Redmond
192000,2,1,700,1,0,0,3,700,0,1953,0,Normandy Park
910000,3,2,2700,1,0,0,4,1350,1350,1962,0,Seattle
1300000,4,3.25,2330,2,0,3,3,2330,0,1918,0,Seattle
1346400,5,1.75,3380,1,0,0,4,1690,1690,1963,0,Clyde Hill
840000,4,2.75,2600,1.5,0,0,3,1620,980,1936,0,Seattle
300000,2,1.75,1360,1,0,0,3,860,500,1975,0,Seattle
505000,4,2.5,2780,1,0,0,3,1590,1190,1978,0,Kirkland
110000,3,1,1250,1,0,0,5,1250,0,1945,0,Maple Valley
746000,3,2.5,2620,2,0,0,3,2620,0,1992,0,Bellevue
211000,3,1.5,1350,1,0,0,5,1350,0,1941,0,Burien
675000,4,3,2400,1,0,0,4,1200,1200,1964,0,Seattle
734200,4,2.5,2760,1.5,0,0,5,1680,1080,1928,1970,Seattle
1225000,4,2.25,3070,1,0,3,3,1870,1200,1976,0,Mercer Island
615000,2,1.75,2040,1.5,1,3,4,2040,0,1919,1990,Vashon
630000,4,2,1770,2,0,0,5,1770,0,1911,1981,Seattle
1264000,4,3.75,3490,2,0,0,3,3490,0,2012,1912,Bellevue
301500,2,1.5,830,2,0,0,3,830,0,2005,0,Seattle
369000,2,2.5,980,2,0,0,3,670,310,2009,0,Seattle
635000,3,2.5,1570,3,0,0,3,1570,0,2010,0,Seattle
1033888,4,3.25,3270,2,0,0,3,3110,160,2014,0,Redmond
383000,4,2.5,2160,2,0,0,3,2160,0,2010,0,Maple Valley
1050000,4,3.75,3280,2,0,0,3,2320,960,2008,0,Kirkland
455000,4,2.5,3360,2,0,0,3,3360,0,2001,0,Renton
819900,5,2.75,3150,2,0,0,3,3150,0,2013,1923,Redmond
625000,3,3.5,1810,2,0,0,4,1440,370,2009,0,Seattle
651000,4,2.5,2740,2,0,0,3,2740,0,1993,0,Sammamish
480000,5,4.75,3830,1,0,0,3,2130,1700,1976,0,Woodinville
757000,3,3.25,3190,2,0,0,3,3190,0,2007,0,Issaquah
460000,3,2.25,2350,1,0,0,3,1390,960,1977,2004,Kenmore
267345,4,2.25,2510,1,0,0,4,1610,900,1972,0,Federal Way
530000,2,2,1680,1,0,0,3,1680,0,2006,0,Redmond
449500,3,2,1770,1,0,0,4,960,810,1954,1979,Shoreline
289000,3,1,1090,1,0,0,5,1090,0,1981,0,Renton
373000,5,2.5,3001,2,0,0,3,3001,0,2006,0,Kent
525000,5,3,2450,2,0,0,3,2450,0,1994,0,Seattle
777000,3,3.25,3610,2,0,0,3,2440,1170,2003,0,Issaquah
550000,4,2,2250,1,0,0,5,1200,1050,1956,0,Bellevue
523000,3,1.5,1240,1,0,0,4,1240,0,1957,2001,Bellevue
628000,4,2,2260,1,0,0,3,1430,830,1958,2004,Seattle
581000,4,1.75,2090,1,0,0,4,1070,1020,1963,0,Redmond
245000,5,1.75,2020,1,0,0,3,1220,800,1962,2003,Seattle
415000,3,1.75,1960,1,0,0,5,980,980,1911,1984,Seattle
1895000,5,2.25,3120,2,0,0,4,3120,0,1969,0,Yarrow Point
225000,3,1.5,1250,1,0,0,3,1250,0,1967,2011,Kent
287000,3,2.25,1490,1,0,0,4,1170,320,1987,0,Duvall
799200,6,3,2890,2.5,0,0,3,2290,600,1906,2014,Seattle
239950,3,1,1900,1.5,0,0,4,1900,0,1942,1982,Auburn
591000,3,1.75,1680,1,0,0,5,870,810,1922,1956,Seattle
700000,3,2.5,2030,2,0,0,4,2030,0,1975,0,Bellevue
475000,4,2.5,3740,1,0,0,3,2260,1480,2004,2003,Renton
575000,3,1.75,1580,1,0,0,4,1180,400,1951,1999,Seattle
771000,3,2.25,1780,1.5,0,0,4,1390,390,1927,0,Seattle
155000,2,1,910,1,0,0,3,910,0,1943,2002,Seattle
550000,7,4,3440,2,0,0,3,3440,0,1970,2014,Seattle
645000,3,2.5,1740,2,0,0,4,1740,0,1975,0,Bellevue
464000,5,2.5,3400,1,0,0,4,1700,1700,1959,0,Shoreline
1050000,4,3.25,4400,2,0,0,3,4400,0,2003,0,Sammamish
350000,3,2.5,2010,2,0,0,3,2010,0,1977,2004,Vashon
591000,4,2.25,2710,2,0,0,4,2710,0,1977,0,Woodinville
2555000,4,2.5,5300,2,1,2,2,4570,730,1923,0,Seattle
717000,3,1.5,1310,1,0,0,3,1090,220,1956,2001,Seattle
225000,4,1.5,1950,1.5,0,0,3,1950,0,1939,1969,SeaTac
225000,3,1,1040,1,0,0,3,1040,0,1947,2012,Seattle
345000,3,1.75,1090,1,0,0,3,1090,0,1968,1997,Kirkland
230000,2,0.75,650,1,0,0,4,650,0,1931,0,Seattle
385000,3,2,1480,1,0,2,3,740,740,1943,2002,Seattle
90000,2,1,790,1,0,0,3,790,0,1973,2013,Kirkland
860000,4,2.5,3560,1,0,2,3,2290,1270,1986,0,Bellevue
675000,4,2.5,3000,2,0,0,3,3000,0,2006,0,Newcastle
975000,4,2.5,3490,2,0,3,3,3490,0,2000,0,Bellevue
780000,3,1.75,2340,1,0,0,4,2340,0,1967,0,Mercer Island
370000,3,1.75,1650,1,0,0,5,1060,590,1951,0,Shoreline
665000,3,2,1940,1.5,0,0,5,1150,790,1944,0,Seattle
675000,5,3,3410,1,0,0,4,1870,1540,1968,0,Redmond
620000,3,1,1710,1.5,0,0,3,1710,0,1909,2004,Seattle
1105000,4,1.5,2740,2,0,0,5,1930,810,1905,0,Seattle
450000,3,2.75,1250,2,0,0,3,1040,210,2010,0,Seattle
450000,3,2.25,2450,1,0,0,4,2450,0,1978,2000,Covington
530000,3,1.75,1690,1,0,0,4,1690,0,1958,1972,Bellevue
635000,4,1.75,1950,1,0,0,4,1370,580,1969,0,Bellevue
580000,5,2,2290,1,0,0,3,1190,1100,1964,2000,Bellevue
1550000,5,3.25,3370,1,0,2,5,2000,1370,1982,0,Mercer Island
285000,3,1,1090,1,0,0,4,1090,0,1973,0,Burien
375000,3,1,1190,1,0,0,4,1190,0,1953,1983,Normandy Park
1400000,5,4.25,3530,2,0,0,3,3530,0,2001,0,Mercer Island
560000,3,1,1440,2,0,0,3,1440,0,1910,2006,Seattle
405000,4,1.75,2180,1,0,0,3,1090,1090,1956,2001,Lake Forest Park
413000,4,1,1410,1,0,0,3,810,600,1925,2002,Seattle
287600,3,2.5,1950,2,0,0,3,1950,0,1990,2009,Auburn
1680000,5,3.25,4860,2,0,2,4,3820,1040,1989,0,Mercer Island
225000,3,1,1660,1,0,0,3,1100,560,1963,2008,Auburn
319000,3,1,1390,1,0,0,4,1390,0,1968,0,Woodinville
322500,3,2,1350,1,0,0,3,1350,0,1989,0,Duvall
570000,3,2,1530,1,0,0,4,1530,0,1937,0,Seattle
465000,3,1.5,1270,1,0,0,3,1270,0,1950,2005,Seattle
435000,4,2.25,2140,2,0,0,3,2140,0,2002,0,Snoqualmie
502000,4,2.5,2040,2,0,0,3,2040,0,2012,1912,Kenmore
525000,3,3.5,2876,2,0,0,3,2360,516,2007,0,Woodinville
525000,3,2.5,1580,2,0,0,3,1010,570,2008,0,Seattle
660000,4,3.5,3400,2,0,0,3,3400,0,2012,1912,Snoqualmie
870000,4,2.5,3520,2.5,0,0,3,2650,870,2006,0,Seattle
650000,4,2.5,2210,2,0,0,3,2210,0,2013,1923,Seattle
505000,4,2.5,2790,2,0,0,3,2790,0,2009,0,Renton
330000,3,2.5,1450,1,0,0,3,840,610,2007,0,Seattle
385000,4,1.75,1620,1,0,0,4,860,760,1947,1988,Seattle
306000,3,1.5,1220,3,0,0,3,1220,0,2007,0,Seattle
546000,3,1.75,2000,1,0,0,4,1110,890,1921,0,Seattle
925000,4,2.5,2190,2.5,0,0,5,2190,0,1958,0,Mercer Island
542000,4,1.75,1900,1,0,0,4,950,950,1955,2009,Bellevue
800000,3,1,1700,1.5,0,0,4,1700,0,1906,1990,Seattle
620000,5,2.5,2540,2,0,0,5,1760,780,1929,0,Seattle
175000,2,1,1170,1,0,2,3,1170,0,1911,1979,Des Moines
740000,5,5,5774,1,0,2,3,4490,1284,1984,0,Federal Way
345000,3,2.25,2120,2,0,0,3,2120,0,1984,0,Renton
510000,3,1.75,2170,1,0,0,3,1450,720,1986,0,Sammamish
530000,4,2.75,2450,1,0,0,5,2450,0,1974,0,Normandy Park
155000,2,1,700,1,0,0,5,700,0,1952,1998,Renton
266000,3,2.5,1780,1,0,0,4,1400,380,1986,0,Kent
257200,3,2,1850,1,0,0,4,1150,700,1952,0,Auburn
265000,3,2,1570,1,0,0,3,1570,0,1998,2006,Auburn
372220,3,1,1290,1,0,0,3,980,310,1951,1994,Seattle
337500,5,2,1700,1,0,0,3,1000,700,1956,2001,Seattle
582500,2,1.5,1159,1,0,0,3,1159,0,1948,1994,Seattle
489200,3,2.75,1850,1.5,0,0,5,1850,0,1965,0,Kirkland
405100,2,1,840,1,0,0,3,840,0,1947,2012,Seattle
372977,3,2.5,1690,2,0,0,3,1150,540,2014,0,Issaquah
310000,3,1,1050,1,0,0,3,1050,0,1953,0,Kenmore
538000,3,1.75,1400,1.5,0,0,4,1100,300,1904,0,Seattle
1400000,3,2.5,2550,2,0,2,3,2550,0,1981,2013,Seattle
317000,3,2.5,1840,2,0,0,3,1840,0,2012,1912,Maple Valley
702500,3,1.5,2360,2,0,0,5,1930,430,1926,0,Seattle
565000,4,2.5,2240,2,0,0,4,2240,0,1989,0,Newcastle
723000,4,2.5,2700,2,0,0,3,2700,0,2004,2003,Issaquah
766950,3,2.5,3030,1.5,0,0,4,3030,0,1992,0,Woodinville
682000,3,1.75,1830,1.5,0,2,5,1830,0,1903,0,Seattle
325000,3,2.5,2220,2,0,0,4,2220,0,1990,0,Kent
543000,3,2.5,2090,1,0,0,3,1360,730,1962,2014,Shoreline
525000,3,1.75,1600,1.5,0,0,3,1600,0,1924,2011,Seattle
364000,4,1.75,2010,1,0,0,4,1340,670,1957,2001,Shoreline
394475,2,1,830,1,0,0,3,830,0,1955,2005,Seattle
316000,4,2.5,2010,2,0,0,3,2010,0,1995,0,Auburn
339950,3,1,1050,1.5,0,0,4,1050,0,1906,1990,Seattle
486000,4,2.5,2150,1,0,0,3,1420,730,1978,0,Fall City
160000,3,1,860,1,0,0,4,860,0,1963,0,Kent
930000,3,2.5,3100,1,0,0,3,3100,0,1954,2005,Shoreline
139000,3,1,1100,1,0,0,3,1100,0,1978,0,Auburn
562000,3,1.5,1830,1,0,0,4,1830,0,1957,2001,Bellevue
299000,2,1.75,1250,1,0,0,4,1250,0,1950,1983,Federal Way
511000,3,2.5,1820,2,0,0,3,1820,0,2005,0,Kenmore
499000,3,2,2090,1.5,0,0,3,2090,0,1959,1998,Ravensdale
356000,3,3.5,2100,2,0,0,3,2100,0,1980,0,Tukwila
470000,4,2.5,2310,2,0,0,3,2310,0,1991,0,Duvall
715000,4,2.25,2060,1,0,0,5,1360,700,1941,0,Seattle
1120000,4,2.25,4470,2,0,0,3,4470,0,1988,2000,Woodinville
458000,3,1,1660,1,0,0,4,1060,600,1940,2001,Seattle
966000,5,4.5,3810,2,0,0,3,3810,0,2008,0,Sammamish
305495,3,1.75,2110,2,0,0,4,2110,0,1966,0,Renton
543000,2,2,2370,1.5,0,0,3,1600,770,1992,0,Issaquah
340000,3,2.25,1970,2,0,0,3,1970,0,1997,0,Renton
633100,4,2.5,2470,2,0,0,3,2470,0,1993,0,Redmond
310000,3,1,1480,1,0,0,3,1480,0,1952,2008,Shoreline
349950,5,3,2257,1,0,0,3,1363,894,2005,0,SeaTac
267800,2,1,700,1,0,0,4,700,0,1949,1985,Shoreline
234000,4,2,1630,1,0,0,4,1050,580,1975,0,Auburn
740000,4,2.5,3430,2,0,0,3,3430,0,2000,0,Kirkland
607500,5,1.75,2220,1.5,0,0,3,1420,800,1923,1998,Seattle
223000,3,1.75,1340,1,0,0,4,1340,0,1973,0,Auburn
400000,2,1,980,1,0,0,4,860,120,1918,1974,Seattle
802000,3,2.5,2580,2,0,0,3,2580,0,1986,0,Redmond
253000,4,2.5,2230,2,0,0,3,2230,0,2006,0,Covington
1058000,4,2,2290,1,0,0,4,2290,0,1955,2009,Bellevue
300000,3,1,1260,1,0,0,3,1260,0,1946,0,Seattle
625000,4,2.75,1680,1,0,0,4,1680,0,1966,0,Redmond
707000,4,3.25,3200,2,0,0,3,3200,0,2004,2003,Sammamish
950000,4,2.5,3320,2,0,0,3,3320,0,1995,0,Bellevue
420000,4,2.5,3040,2,0,0,3,3040,0,1999,0,Auburn
498000,4,2.75,2270,1,0,0,4,1290,980,1973,0,Kirkland
450000,3,2.5,2910,2,0,0,3,2910,0,1989,0,Federal Way
955000,5,2.25,2510,2,0,0,3,2510,0,1972,2002,Mercer Island
215000,2,1,1240,1,0,0,3,1240,0,1967,2011,Tukwila
437000,3,2.75,2580,2,0,0,3,2580,0,2008,0,Renton
773000,3,2.75,2470,2,0,0,3,2470,0,2007,0,Issaquah
1222500,4,3.5,4910,1.5,0,0,3,3110,1800,2007,0,Sammamish
256883,3,2.5,1690,2,0,0,3,1690,0,2003,0,Federal Way
592500,4,2.5,2240,1,0,0,3,2240,0,1983,2009,Sammamish
252350,3,2,1650,1,0,0,3,1160,490,1979,2014,Renton
370000,4,2.5,2710,2,0,0,3,2710,0,1998,2006,Auburn
465750,3,1.5,1260,1,0,0,3,1260,0,1959,1989,Bellevue
185000,3,1,1150,1,0,0,3,1150,0,1932,0,Seattle
582800,4,2.75,2550,1,0,0,3,1440,1110,1986,0,Sammamish
245000,3,1.75,1490,1,0,0,4,1490,0,1990,0,Kent
302000,4,1.75,2020,1,0,0,4,1010,1010,1963,0,Renton
451555,2,1,1320,1,0,1,3,1320,0,1912,1971,Seattle
250000,3,1,1230,1,0,0,4,1230,0,1957,2001,Renton
255000,4,2.5,2070,2,0,0,3,2070,0,1989,0,Federal Way
840000,4,1.75,2930,1,0,3,3,1670,1260,1947,2012,Seattle
190000,3,1,1090,1,0,0,3,1090,0,1967,2011,Federal Way
349950,3,1,1400,1,0,0,3,1400,0,1957,2000,Seattle
613000,4,2,1550,1.5,0,0,3,1550,0,1909,2004,Seattle
300000,3,1,1220,1,0,0,4,1220,0,1955,2009,Shoreline
455000,3,2.5,1870,1,0,0,3,1470,400,1980,0,Kirkland
335000,3,2.25,2150,2,0,0,3,2150,0,1991,0,Tukwila
197500,3,1,980,1.5,0,0,3,980,0,1903,2005,Seattle
412500,3,1.5,1490,1,0,0,4,1490,0,1963,0,Redmond
395300,3,1.5,1120,1,0,0,3,1120,0,1955,2005,Bellevue
342400,3,2.25,1180,2,0,0,3,1180,0,1986,0,Kenmore
749400,4,2.5,3240,2,0,0,3,3240,0,1985,0,Redmond
316500,4,2.5,2150,2,0,0,4,2150,0,1991,0,Kent
390000,3,2.5,2240,2,0,0,3,2240,0,1996,0,Kenmore
225000,3,2,1400,1,0,0,3,1150,250,1979,2014,Renton
550000,3,2.25,1980,1,0,0,4,1980,0,1980,0,Redmond
280000,3,1,1330,1.5,0,0,3,1330,0,1959,1989,North Bend
1255000,4,2.5,3200,2,0,0,3,3200,0,2006,0,Seattle
575000,2,1,1490,1,0,0,3,1090,400,1946,0,Seattle
1000000,5,4.25,3920,2,0,0,3,2900,1020,1990,2009,Bellevue
585000,5,1.75,2000,2,0,0,4,2000,0,1921,0,Seattle
620000,4,2.5,2680,2,0,0,3,2680,0,1989,0,Issaquah
204700,4,2,1670,1,0,0,3,1670,0,1967,2011,Auburn
695000,4,3,3150,2,0,0,3,3150,0,2001,0,Sammamish
689900,4,3.25,2740,2,0,0,3,2060,680,2003,0,Issaquah
375000,4,1.75,1890,1,0,0,4,1250,640,1960,2001,Shoreline
475000,7,3.5,2870,1,0,0,3,1520,1350,1961,2004,Seattle
215000,3,1,1160,1,0,0,4,1160,0,1969,0,Maple Valley
2100000,4,1.75,3550,2,0,0,3,3550,0,1962,2002,Medina
790000,3,1.75,1790,1,0,2,3,1350,440,1940,1996,Seattle
350000,3,1.75,1680,1,0,0,4,1070,610,1940,2001,Duvall
695000,3,2.5,4560,2,0,0,4,3800,760,1986,0,Sammamish
263000,3,2.25,1590,2,0,0,4,1590,0,1991,0,Federal Way
400000,3,1,1630,1,0,0,5,1630,0,1953,0,Shoreline
525000,3,2.5,2700,2,0,0,3,2700,0,1991,0,Woodinville
349950,3,2.5,1700,2,0,0,3,1700,0,1994,0,Renton
1085000,4,3.25,3740,1,0,0,3,2000,1740,1988,2000,Woodinville
744000,4,3,1980,2.5,0,0,3,1980,0,1941,2005,Seattle
312500,2,1,880,1,0,0,3,880,0,1919,2001,Seattle
240000,3,2,1400,1,0,0,3,700,700,1948,1994,Shoreline
495000,4,2,2050,1.5,0,0,5,1210,840,1941,0,Seattle
580050,3,2.5,2360,2,0,3,3,2360,0,1996,0,Seattle
640000,4,2,2560,1,0,0,4,1890,670,1947,1988,Seattle
417000,3,1.5,1340,1,0,0,4,1340,0,1956,0,Bellevue
174950,3,1,1060,1,0,0,5,1060,0,1970,0,Covington
295000,3,1.5,850,1,0,0,3,850,0,1986,0,Seattle
423000,4,1.75,1880,1,0,0,3,1010,870,1976,0,Kirkland
839000,3,1,1230,1,0,0,3,1230,0,1955,1990,Bellevue
343000,4,1.75,2290,1,0,0,3,1340,950,1960,2012,Seattle
467000,3,1,1660,1,0,0,5,1000,660,1946,0,Seattle
512500,3,2.5,1840,2,0,0,4,1840,0,1997,0,Seattle
575000,4,2.5,3020,1,0,0,3,1600,1420,1979,2014,Lake Forest Park
465000,3,1.75,1410,1,0,0,3,1410,0,1924,2013,Seattle
270000,3,1,1010,1,0,0,3,1010,0,1969,2010,Renton
340000,3,1.75,1960,1,0,0,3,980,980,1948,1994,Seattle
765000,5,3.75,3580,2,0,0,3,3190,390,1999,0,Issaquah
497000,4,2.5,2240,2,0,0,3,2240,0,1995,0,Seattle
803100,4,2.5,3310,2,0,0,3,3310,0,2004,2003,Redmond
344000,3,2.5,1232,3,0,0,3,1232,0,2007,0,Seattle
828950,4,3.5,3930,2,0,1,3,2820,1110,2013,1923,Issaquah
386380,3,2.5,1720,2,0,0,3,1720,0,2010,0,Redmond
312000,3,2.25,1490,2,0,0,3,1220,270,2009,0,Seattle
720000,3,2.5,3150,2,0,0,3,3150,0,2007,0,Fall City
914500,4,2.5,3950,3,0,0,3,3950,0,2013,1923,Sammamish
819995,5,2.75,3030,2,0,0,3,3030,0,2013,1923,Newcastle
252700,2,1.5,1070,1,0,0,3,1070,0,1985,0,Kent
437500,3,2.5,2320,2,0,2,3,2320,0,1992,0,North Bend
350000,1,1,700,1,0,0,3,700,0,1942,1999,Seattle
